Código Codificador,respondent_id,Rol/Cargo de la persona que responde esta encuesta:,Género:,Ingrese el nombre de su institución:,Dependencia de la Unidad TI en su Institución:,Región (opcional):,¿Cómo evalúa Ud. el grado de conocimiento de la Política Nacional de Inteligencia Artificial en su institución? (enlace a Política Nacional de Inteligencia Artificial),¿Su institución tiene un área o persona dedicada a Gobierno de Datos o Gobernanza de Datos?,¿Existen protocolos establecidos para la gobernanza y el intercambio de datos dentro de su institución?,"Desde su perspectiva, ¿cómo evaluaría el grado de avance de su institución en el uso de IA?",¿Cuáles serían los principales motivos por los cuales no utiliza este tipo de servicios?(marque las tres más importantes para el caso de su institución),"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)",Costos elevados de implementación,Falta de personal capacitado,"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)","Preocupaciones de ciberseguridad (privacidad, vulnerabilidades y seguridad)",Resistencia al cambio a nivel organizacional,"Incertidumbre sobre cómo usar la IA de forma legal, ética (regulaciones)",Percepción de que la IA no es relevante o útil,"Problemas éticos (por ejemplo, pérdida de trabajos o subestimación de labores)",Falta de apoyo de niveles más estratégicos para la adopción de la tecnología,Otro (especifique),"Desde su perspectiva, ¿cuáles son sus principales barreras para usar servicios en IA?",Falta de personal capacitado en IA,Limitaciones de infraestructura tecnológica,Dificultades de integración de soluciones con los sistemas existentes,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,Falta de datos de calidad para entrenar modelos (en caso de soluciones a medida),Preocupaciones de ciberseguridad (riesgos asociados como vulnerabilidades de los algoritmos o fugas de datos que puedan ser sensibles),Escalabilidad de las soluciones,Complejidad de la gestión de cambios tecnológicos,Otro (especifique),¿Conoce el Oficio Circular 711 de 11 de noviembre de 2023 de MinSegPres y MinCiencia?,¿Tiene comentarios respectos del Oficio? (enlace al Oficio Circular 711),Ingrese sus comentarios,¿Conoce la Guía Formulación Ética de Proyectos de Ciencia de Datos?,¿Tiene comentarios respectos de la Guía? (enlace a Guía Formulación ética proyectos de ciencia de datos),Ingrese sus comentarios,¿En qué ámbitos o tipos de proyectos ha utilizado servicios IA?,Automatización de procesos y gestión operativa,Mejora de la interacción con la ciudadanía,Analítica avanzada para la toma de decisiones,Selección de casos de fiscalización,"Detección de fraudes, comportamientos anómalos y ciberseguridad","Focalización: educación, salud y servicios sociales","Planificación urbana, gestión de infraestructura pública y medio ambiente",Justicia y seguridad pública,Diseño y mejora de políticas públicas basadas en datos,Gestión del talento humano y capacitación,Asistencia en emergencias y gestión de desastres,Monitoreo y evaluación de proyectos,Otro (especifique),¿Contrató servicios para el desarrollo de proyectos IA?,"¿Cuáles fueron las barreras (administrativas, técnicas, etc.)?",Falta de un marco legal claro,Burocracia excesiva,Capacidad de adquisición limitada,Ausencia de estándares para la contratación de IA,Falta de infraestructura tecnológica,Escasez de datos de calidad,Complejidad en la integración de sistemas,Falta de personal capacitado,Desconocimiento sobre las tecnologías disponibles,Resistencia cultural al cambio,Restricciones presupuestarias,Costo elevado de soluciones de IA,Preocupaciones sobre privacidad y ética,Falta de confianza en los proveedores,Visión estratégica limitada,Ausencia de métricas claras,Otro (especifique),¿Conoce la Directiva de Recomendaciones para la Adquisición de Proyectos que incluyen Ciencia de Datos e Inteligencia Artificial (IA)?,¿Utilizó la Directiva?,¿En su equipo tiene perfiles que sepan de IA?,¿Cree que es necesaria la capacitación en IA?,¿En qué áreas o temas? Indique las 3 más importantes para su institución.,"Fundamentos de IA y conocimientos generales (Introducción a la IA, Ética en la IA, Privacidad y protección de datos, Gobernanza y estrategia en IA, etc.)","Habilidades técnicas (Análisis y gestión de datos, Machine Learning y Deep Learning, Ciberseguridad en entornos de IA, Integración de soluciones IA, etc.)","Gestión y evaluación de proyectos IA (Diseño y desarrollo de proyectos IA, Selección de proveedores y evaluación de propuestas, Evaluación del impacto y resultados, etc.)","Áreas de aplicación práctica (Automatización de procesos, Análisis predictivo y toma de decisiones basadas en datos, Atención al ciudadano, Seguridad y monitoreo, etc.)","Colaboración y cultura organizacional (Cambio cultural y liderazgo digital, Colaboración interinstitucional, Participación ciudadana y transparencia, etc.)",Otro (especifique),¿Las personas funcionarias han recibido formación sobre el uso ético y las implicaciones de los sistemas de IA en el sector público?,¿Cuántos proyectos con servicios de IA han desarrollado o tienen actualmente en desarrollo?,¿Cuáles eran sus expectativas?,¿Se cumplieron sus expectativas?,La IA en su institución ha sido utilizada para:,Procesos internos,Diseño y entrega de servicios públicos,Elaboración o apoyo de políticas,Describa sus iniciativas en Procesos internos,Describa sus iniciativas en diseño y entrega de servicios públicos,Describa sus iniciativas en elaboración o apoyo de políticas,"Inteligencia Artificial centrada en las personas, ¿cuáles han sido sus dificultades al aplicar este lineamiento?","Transparencia y explicabilidad, ¿cuáles han sido sus dificultades al aplicar este lineamiento?","Privacidad y uso de datos, ¿cuáles han sido sus dificultades al aplicar este lineamiento?",¿Conoce la Guía Permitido Innovar: ¿Cómo podemos desarrollar proyectos de ciencia de datos para innovar en el sector público?,¿La ha utilizado? (enlace a la Guía),¿Ha utilizado la Guía Formulación Ética de Proyectos de Ciencia de Datos?,¿Cuál fue su dificultad al aplicar las consideraciones que presenta la Guía? (enlace a la Guía),¿Cuenta con directrices para garantizar el uso ético de los sistemas de IA en los procesos de toma de decisiones?,"¿Ha utilizado el Cuaderno de Trabajo nº17 Transparencia algorítmica, buenas prácticas y estándares de transparencia en el proceso de toma de decisiones automatizadas?",¿Cuál fue su dificultad al aplicar las consideraciones que presenta el Cuaderno? (enlace al Cuaderno),"Respecto de los proyectos desarrollados en su institución, indique en qué grado ha aplicado las recomendaciones del documento de Transparencia Algorítmica)",¿Existen mecanismos para mitigar los sesgos en los algoritmos de IA que utiliza su organización?,¿Hay alguna persona o departamento designado responsable de supervisar la implementación y el monitoreo de los sistemas de IA con fines de rendición de cuentas?,¿Conoce la plataforma Algoritmos Públicos?,¿Ha subido algoritmos a esta plataforma?
PE-SER-00108,114814418693,Analista gestión estratégica,Masculino,Dirección de Compras y Contratación Pública,Dependencia directa del jefe superior,,Bajo,Sí,"No, pero se está trabajando en esos temas",Inicial (prueba de concepto/un proyecto),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Automatización de procesos y gestión operativa,,,Selección de casos de fiscalización,,,,,,,,,,Sí,,,,,,,,,Falta de personal capacitado,,Resistencia cultural al cambio,,,,,,,,Sí,No,Sí,Sí,,"Fundamentos de IA y conocimientos generales (Introducción a la IA, Ética en la IA, Privacidad y protección de datos, Gobernanza y estrategia en IA, etc.)","Habilidades técnicas (Análisis y gestión de datos, Machine Learning y Deep Learning, Ciberseguridad en entornos de IA, Integración de soluciones IA, etc.)",,"Áreas de aplicación práctica (Automatización de procesos, Análisis predictivo y toma de decisiones basadas en datos, Atención al ciudadano, Seguridad y monitoreo, etc.)",,,Sí,"Tenemos cuatro proyectos con servicios de IA. El primero de ellos es la adquisición de licencias Copilot para el Contact Center de ChileCompra, donde se ha utilizado para soporte a ejecutivos, soporte al usuario y procesamiento de información asociada a estudios de satisfacción y gestión de casos. El segundo proyecto es la adquisición de licencias Copilot para uso interno de la institución, enfocadas en el análisis de datos y textos. El tercer proyecto es una prueba de concepto (POC) de IA para análisis. Finalmente, el cuarto proyecto involucra el uso de IA en el Observatorio de ChileCompra.","En relación a la adquisición de licencias Copilot, nuestras expectativas eran las siguientes:    - Contact Center: Esperábamos implementar respuestas automáticas a preguntas frecuentes, generación de informes y análisis, optimizando así el tiempo de los agentes. Además, se realizaron estudios de satisfacción con el objetivo de procesar el 100% de los comentarios para identificar oportunidades de mejora. En cuanto a los canales de atención, la expectativa era reducir la curva de aprendizaje de los ejecutivos y aumentar la resolutividad en línea. Esto aún se está evaluando. También se esperaba gestionar interacciones masivas con clientes a través de asistentes virtuales o chatbots.    - Uso interno DCCP: Actualmente en evaluación, se esperaba utilizar las licencias Copilot para el análisis de datos y textos por parte de usuarios avanzados dentro de la institución.    POC IA para análisis: La expectativa era determinar la mejor alternativa para implementar futuros proyectos, como IA Observatorio, que aún no ha iniciado.",Sí,,Procesos internos,,,"Hemos implementado una prueba de concepto (POC) en el Observatorio de ChileCompra para el análisis de documentos adjuntos en bases de licitación. Esta iniciativa tiene como objetivo extraer datos no estructurados y convertirlos en datos estructurados, permitiendo así la aplicación de modelos de reglas para identificar incumplimientos.    Además, hemos automatizado varios procesos internos mediante RPA (Automatización Robótica de Procesos). Entre estos procesos se incluyen la detección de cancelación de órdenes de compra (OC), la contratación de proveedores inhábiles, la asignación de procesos a monitorear y la notificación automática de hallazgos en las compras públicas. Estas automatizaciones han mejorado significativamente la eficiencia y precisión de nuestras operaciones internas.","Hasta el momento, no hemos desarrollado iniciativas específicas en torno al diseño y entrega de servicios públicos. Sin embargo, estamos comprometidos a explorar y aprovechar oportunidades futuras para implementar soluciones innovadoras que mejoren la calidad y eficiencia de nuestros servicios.","Hasta el momento, no hemos desarrollado iniciativas específicas en la elaboración o apoyo de políticas. Sin embargo, estamos comprometidos a identificar y aprovechar oportunidades futuras para contribuir al desarrollo de políticas efectivas y basadas en datos.","Hasta el momento, no hemos tenido la oportunidad de aplicar los lineamientos del Oficio Circular 711 para el uso de herramientas de inteligencia artificial en el sector público. Sin embargo, estamos comprometidos a implementarlos en cuanto se identifique la posibilidad, asegurando que nuestras iniciativas de IA estén centradas en las personas y alineadas con estos lineamientos."," Hasta el momento, no hemos tenido la oportunidad de aplicar los lineamientos del Oficio Circular 711 para el uso de herramientas de inteligencia artificial en el sector público. Sin embargo, estamos comprometidos a implementarlos en cuanto se identifique la posibilidad, asegurando que nuestras iniciativas de IA sean transparentes y explicables, y alineadas con estos lineamientos.","Hasta el momento, no hemos tenido la oportunidad de aplicar los lineamientos del Oficio Circular 711 para el uso de herramientas de inteligencia artificial en el sector público. Sin embargo, estamos comprometidos a implementarlos en cuanto se identifique la posibilidad, asegurando que nuestras iniciativas de IA respeten la privacidad y el uso adecuado de los datos, y estén alineadas con estos lineamientos.",Sí,No,No,,No,No,,Bajo,No,No,No,
PE-COM-00024,114809417048,ENCARGADO TD,Masculino,Comisión Chilena de Energía Nuclear,Tercera jerarquía,Metropolitana de Santiago,Bajo,No,,En evaluación,,"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)",,Falta de personal capacitado,Falta de infraestructura tecnológica,"Preocupaciones de ciberseguridad (privacidad, vulnerabilidades y seguridad)",,"Incertidumbre sobre cómo usar la IA de forma legal, ética (regulaciones)",,,,,,Falta de personal capacitado en IA,Limitaciones de infraestructura tecnológica,Dificultades de integración de soluciones con los sistemas existentes,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,Falta de datos de calidad para entrenar modelos (en caso de soluciones a medida),Preocupaciones de ciberseguridad (riesgos asociados como vulnerabilidades de los algoritmos o fugas de datos que puedan ser sensibles),,,,No,,,Sí,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-COM-00107,114811208986,Jefa del Departamento de Informática,Femenino,Comisión Chilena del Cobre,Segunda jerarquía,Metropolitana de Santiago,Bajo,No,,No se ha utilizado,,,Costos elevados de implementación,Falta de personal capacitado,Falta de infraestructura tecnológica,,,,,,,,,Falta de personal capacitado en IA,,Dificultades de integración de soluciones con los sistemas existentes,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,,,,,,Sí,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-COM-00133,114798288094,Coordinador TI,Masculino,Comisión Nacional de Riego,Tercera jerarquía,Metropolitana de Santiago,Medio,No,,Inicial (prueba de concepto/un proyecto),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Automatización de procesos y gestión operativa,Mejora de la interacción con la ciudadanía,,,,,,,,,,,Ley karin,No,,,,,,,,,,,,,,,,,,,No,,Sí,Sí,,"Fundamentos de IA y conocimientos generales (Introducción a la IA, Ética en la IA, Privacidad y protección de datos, Gobernanza y estrategia en IA, etc.)","Habilidades técnicas (Análisis y gestión de datos, Machine Learning y Deep Learning, Ciberseguridad en entornos de IA, Integración de soluciones IA, etc.)",,"Áreas de aplicación práctica (Automatización de procesos, Análisis predictivo y toma de decisiones basadas en datos, Atención al ciudadano, Seguridad y monitoreo, etc.)",,,No,2,Conocer esta nueva modalidad y su implementación tanto técnica como  de cara al usuario final,Sí,,Procesos internos,,,Se generó un IA para consulta y respuesta de la ley karin y otro proyecto de mejorar en la redaccion en la evaluación de desempeño.,Se generó mediante la integración con los servicios de Google para el despliegue de un chatbot y el segundo proyecto mediante el SED donde el usuario consulta en la mejora de la interfaz y redacción de la evaluación ,"En la CNR, estamos explorando y apoyando iniciativas relacionadas con el uso de inteligencia artificial para mejorar la gestión interna. Estas iniciativas responden a la alta demanda de consultas y dudas, buscando optimizar los tiempos de respuesta y la eficiencia operativa.    Actualmente, estamos trabajando en la evaluación de herramientas de IA que puedan integrarse en los procesos de atención y soporte, asegurando que su implementación sea alineada con los principios de transparencia, seguridad y cumplimiento normativo en el sector público.","Evaluar si el uso de IA es la solución tecnológica más adecuada para las necesidades ciudadanas y el buen funcionamiento.    Asegurar que no haya discriminación arbitraria por motivos de raza, género, etc., al usar herramientas de IA.    Los aspectos que se deben considerar para una IA centrada en las personas son:    Evaluar si el uso de IA es la solución tecnológica más adecuada para las necesidades ciudadanas y el buen funcionamiento de la Administración.    Asegurar que no haya discriminación arbitraria por motivos de raza, género, etc., al usar herramientas de IA.",Alineamiento en gestión interna por desconocimiento de normas y leyes.,"Generar una politica interna para gestionar la gobernanza de datos de manera trasnversal,",Sí,No,No,,No,Sí,"A pesar de utilizar y participar en algoritmos públicos de la UAI,  no se avanzo debido al poco entendimiento de la herramienta  ",Moderado,Sí,No,Sí,Si
PE-COM-00097,114809432627,Coordinador Transformación Digital / Jefe División Innovación y Transformación Digital,Masculino,Comisión para el Mercado Financiero,Tercera jerarquía,Metropolitana de Santiago,Alto,Sí,"Sí, para todos los datos",Avanzado (varios proyectos en IA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Automatización de procesos y gestión operativa,,Analítica avanzada para la toma de decisiones,Selección de casos de fiscalización,"Detección de fraudes, comportamientos anómalos y ciberseguridad",,,,,Gestión del talento humano y capacitación,,,,Sí,,,,,,Falta de infraestructura tecnológica,,,,,,Restricciones presupuestarias,,,,,,,Sí,No,Sí,Sí,,"Fundamentos de IA y conocimientos generales (Introducción a la IA, Ética en la IA, Privacidad y protección de datos, Gobernanza y estrategia en IA, etc.)","Habilidades técnicas (Análisis y gestión de datos, Machine Learning y Deep Learning, Ciberseguridad en entornos de IA, Integración de soluciones IA, etc.)",,"Áreas de aplicación práctica (Automatización de procesos, Análisis predictivo y toma de decisiones basadas en datos, Atención al ciudadano, Seguridad y monitoreo, etc.)",,,Sí,7,7,Sí,,Procesos internos,,,"1. Análisis masivo de Memorias de fiscalizados con cumplimiento de norma ""ESG"" (NGC-461)   2. Análisis de Reglamentos Fondos de Inversión  3. Evaluador de Riesgo de Crédito  4. Automatización de seguimiento legislativo con herramientas IA  5. Análisis automatizado de documentos enviados por Bancos y Emisores no bancarios  6. Clasificación de Reclamos Suptech Proyecto CORFO  7. Apoyo en levantamiento, análisis y hallazgos de mejoras, y documentación de procesos  ",1. Análisis de Chatbots con IA en el mercado para la atención de reclamos.,"1. Análisis de políticas sobre IA, recopiladas de otros fiscalizados en el mundo",No tuvimos dificultades en este punto. ,"Se evaluó la adquisición de un chatbot de asistencia a las personas que realizan reclamos de fiscalizados, de acuerdo a la evaluación que realizó el BID. Sin embargo, el presupuesto no fue aprobado por DIPRES por lo cual este proyecto se canceló.",No tuvimos dificultades en este punto.,Sí,Sí,Sí,No tuvimos dificultades en este punto.,Sí,Sí,No tuvimos dificultades en este punto.,Moderado,Sí,Sí,Sí,No
PE-COR-00138,114814110223,Encargado de Redes y Seguridad,Masculino,Corporación Nacional Forestal y de Protección de Recursos Naturales Renovables,Tercera jerarquía,Metropolitana de Santiago,Bajo,No,,No se ha utilizado,,,,Falta de personal capacitado,Falta de infraestructura tecnológica,,Resistencia al cambio a nivel organizacional,,,,,,,Falta de personal capacitado en IA,Limitaciones de infraestructura tecnológica,Dificultades de integración de soluciones con los sistemas existentes,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,,,,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA-CON-00732,114799905777,Encargado de Unidad de Informática,Masculino,Consejo Nacional de Televisión,Segunda jerarquía,Metropolitana de Santiago,Bajo,No,,En evaluación,,,,,,,Resistencia al cambio a nivel organizacional,"Incertidumbre sobre cómo usar la IA de forma legal, ética (regulaciones)",,,Falta de apoyo de niveles más estratégicos para la adopción de la tecnología,,,Falta de personal capacitado en IA,Limitaciones de infraestructura tecnológica,Dificultades de integración de soluciones con los sistemas existentes,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,,,,Complejidad de la gestión de cambios tecnológicos,,Sí,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-CON-00731,114806442450,Director de Desarrollo Digital,Masculino,Consejo para la Transparencia,Dependencia directa del jefe superior,,Medio,Sí,"Sí, para todos los datos",Inicial (prueba de concepto/un proyecto),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analítica avanzada para la toma de decisiones,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,Sí,No,No,Sí,,,"Habilidades técnicas (Análisis y gestión de datos, Machine Learning y Deep Learning, Ciberseguridad en entornos de IA, Integración de soluciones IA, etc.)","Gestión y evaluación de proyectos IA (Diseño y desarrollo de proyectos IA, Selección de proveedores y evaluación de propuestas, Evaluación del impacto y resultados, etc.)","Áreas de aplicación práctica (Automatización de procesos, Análisis predictivo y toma de decisiones basadas en datos, Atención al ciudadano, Seguridad y monitoreo, etc.)",,,No,2,Automatizar toma de decisiones.,No,,Procesos internos,,,Toma decisiones de admisibilidad en tramitación de amparos.,Ninguna,Ninguna,No se han experimentado.,No se han experimentado.,No se han experimentado.,Sí,No,Sí,No se han experimentado.,No,Sí,No se han experimentado.,Alto,No,No,Sí,No
CA-AUT-00596,114802051323,Jefe de Departamento de Analítica de Datos en Centro de Datos e IA ,Femenino,Contraloría General de la República,Dependencia directa del jefe superior,Metropolitana de Santiago,Alto,Sí,"No, pero se está trabajando en esos temas",Avanzado (varios proyectos en IA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analítica avanzada para la toma de decisiones,Selección de casos de fiscalización,"Detección de fraudes, comportamientos anómalos y ciberseguridad","Focalización: educación, salud y servicios sociales",,,,,,,,Sí,,Falta de un marco legal claro,,,,Falta de infraestructura tecnológica,Escasez de datos de calidad,Complejidad en la integración de sistemas,,,,Restricciones presupuestarias,,Preocupaciones sobre privacidad y ética,,,,,Sí,Sí,Sí,Sí,,,,"Gestión y evaluación de proyectos IA (Diseño y desarrollo de proyectos IA, Selección de proveedores y evaluación de propuestas, Evaluación del impacto y resultados, etc.)",,"Colaboración y cultura organizacional (Cambio cultural y liderazgo digital, Colaboración interinstitucional, Participación ciudadana y transparencia, etc.)","Conocimiento sobre arquitecturas tecnológicas de mercado para la contratación y correcta selección de servicios Cloud, Híbrido u On Premise.  ",No,Más de 5 ,"Se esperaba proponer soluciones de analítica que permitieran mejorar la precisión en la determinación de riesgo, así como contribuir a la eficiencia de los procesos mediante la optimización y automatización. ",Sí,,Procesos internos,,,"- Asistente con IA para la Revisión de Actos Administrativos    - IA para la determinación de Ordenes de Compras Riesgosas  - Modelo de IA para la determinación de patrimonios anómalos en sujetos obligados   - Chatbot para la atención de dudas sobre el procedimiento de denuncias destinado a ciudadanos (En desarrollo)  - Modelos de clasificación, aplicados desde el análisis de encuesta hasta el análisis de las denuncias como insumo para la planificación de auditorías ",No Aplica,No Aplica,No Aplica,"Se dificulta para labor fiscalizadora transparentar el uso de modelos de IA utilizados para la determinación de riesgo, porque podría inducir a un cambio de comportamiento de las entidades fiscalizadas.  ","Se está avanzando en la institución, para la publicación e implementación de una Política de Clasificación de Datos, que permita distinguir en cada dato los niveles de confidencialidad. Asimismo, en mejorar la identificación de la trazabilidad de los datos en todo su ciclo de vida.  La gran magnitud de datos con lo que trata la institución, dificulta la labor. ",Sí,No,No,,No,No,,Bajo,Sí,Sí,Sí,Si
PE-COR-00579,114810292107,Asistente de Control de Gestión de la Dirección de Tecnología,Masculino,Corporación de Fomento de la Producción,Dependencia directa del jefe superior,Metropolitana de Santiago,Bajo,Sí,"Sí, pero sólo para algunos datos",Inicial (prueba de concepto/un proyecto),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Automatización de procesos y gestión operativa,,,,,,,,,,,,CHATBOT // Análisis de Documentos ,Sí,,Falta de un marco legal claro,Burocracia excesiva,,Ausencia de estándares para la contratación de IA,,,,,,Resistencia cultural al cambio,,,Preocupaciones sobre privacidad y ética,,Visión estratégica limitada,,,No,,Sí,Sí,,"Fundamentos de IA y conocimientos generales (Introducción a la IA, Ética en la IA, Privacidad y protección de datos, Gobernanza y estrategia en IA, etc.)","Habilidades técnicas (Análisis y gestión de datos, Machine Learning y Deep Learning, Ciberseguridad en entornos de IA, Integración de soluciones IA, etc.)",,,"Colaboración y cultura organizacional (Cambio cultural y liderazgo digital, Colaboración interinstitucional, Participación ciudadana y transparencia, etc.)",,No,8,"En cuanto a los proyectos desarrollados, identificar si la IA aplicaba para ciertos procesos. Sin embargo, hay expectativas como el razonamiento que aún no están abordados, esperamos que en los próximos meses sí. (La IA no responde tan precisamente como se esperaba)",Sí,,Procesos internos,,,"ChatBot , Herramientas para asistir la evaluación de Proyectos de Beneficiarios, Lectura de datos desde documentos. ",NO APLICA EN SERVICIOS PÚBLICOS ,NO APLICA EN POLÍTICAS ,La IA aplicada no está centrada en las personas (aún).,Falta de definiciones internas.,"Solamente a nivel de departamento de Tecnología (TI),  en los desarrollos realizados. A la espera de definición corporativa.",Sí,No,No,,No,No,,Bajo,No,No,No,
PE-COR-00578,114798323138,Cordinador de Transformación Digital,Masculino,Corporación Nacional de Desarrollo Indígena,Segunda jerarquía,La Araucanía,Bajo,No,,No se ha utilizado,,"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)",Costos elevados de implementación,Falta de personal capacitado,Falta de infraestructura tecnológica,,,,,,,,,Falta de personal capacitado en IA,Limitaciones de infraestructura tecnológica,,,,,,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-SER-00165,114810352994,Encargado de Operaciones T.I.,Masculino,Defensoría Penal Pública,Dependencia directa del jefe superior,Metropolitana de Santiago,Medio,No,,No se ha utilizado,,"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)",,Falta de personal capacitado,Falta de infraestructura tecnológica,,,,,,,no se ha realizado un proyecto de analisis del uso de IA ni los costos asociados,,Falta de personal capacitado en IA,,,,,,,,No existe un proyecto donde aplicar IA actualmente,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-DPR-00642,114806745961,Asesor Gabinete,Masculino,Delegación Presidencial Regional Metropolitana de Santiago,Dependencia directa del jefe superior,Metropolitana de Santiago,Bajo,Sí,"No, pero se está trabajando en esos temas",En evaluación,,"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)",,,,,,,,,Falta de apoyo de niveles más estratégicos para la adopción de la tecnología,,,,,Dificultades de integración de soluciones con los sistemas existentes,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,Falta de datos de calidad para entrenar modelos (en caso de soluciones a medida),,,,,No,,,Sí,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-SER-00147,114803962742,Jefe TIC,Masculino,Dirección Nacional de Fronteras y Límites del Estado,Segunda jerarquía,Metropolitana de Santiago,Bajo,No,,En evaluación,,,,Falta de personal capacitado,Falta de infraestructura tecnológica,"Preocupaciones de ciberseguridad (privacidad, vulnerabilidades y seguridad)",,"Incertidumbre sobre cómo usar la IA de forma legal, ética (regulaciones)",,,,,,Falta de personal capacitado en IA,Limitaciones de infraestructura tecnológica,,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,,Preocupaciones de ciberseguridad (riesgos asociados como vulnerabilidades de los algoritmos o fugas de datos que puedan ser sensibles),,,,Sí,No,,Sí,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-SER-00128,114803559321,Ingeniero de Infraestructura TI,Masculino,Dirección de Presupuestos,Tercera jerarquía,Metropolitana de Santiago,Bajo,No,,No se ha utilizado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-SSS-00076,114807517192,Jefe (S) Departamento Tecnologías de la Información y Comunicaciones,Masculino,Servicio de Salud Biobío,Segunda jerarquía,Biobío,Bajo,Sí,"No, pero se está trabajando en esos temas",No se ha utilizado,,,,Falta de personal capacitado,Falta de infraestructura tecnológica,"Preocupaciones de ciberseguridad (privacidad, vulnerabilidades y seguridad)",,"Incertidumbre sobre cómo usar la IA de forma legal, ética (regulaciones)",,,Falta de apoyo de niveles más estratégicos para la adopción de la tecnología,,,Falta de personal capacitado en IA,Limitaciones de infraestructura tecnológica,Dificultades de integración de soluciones con los sistemas existentes,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,,Preocupaciones de ciberseguridad (riesgos asociados como vulnerabilidades de los algoritmos o fugas de datos que puedan ser sensibles),,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-SER-00153,114798334945,ENCARGADO SUBDEPARTAMENTO GESTION TICS,Masculino,Dirección General de Aeronáutica Civil,Dependencia directa del jefe superior,Metropolitana de Santiago,Bajo,No,,En evaluación,,"Falta de conocimiento o comprensión sobre la IA (usos, beneficios)",,Falta de personal capacitado,Falta de infraestructura tecnológica,"Preocupaciones de ciberseguridad (privacidad, vulnerabilidades y seguridad)",Resistencia al cambio a nivel organizacional,"Incertidumbre sobre cómo usar la IA de forma legal, ética (regulaciones)",,,,,,Falta de personal capacitado en IA,Limitaciones de infraestructura tecnológica,Dificultades de integración de soluciones con los sistemas existentes,Presupuesto insuficiente para cubrir costos de implementación o mantenimiento,,Preocupaciones de ciberseguridad (riesgos asociados como vulnerabilidades de los algoritmos o fugas de datos que puedan ser sensibles),,Complejidad de la gestión de cambios tecnológicos,,Sí,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
